;N°;NIVEL;DEPARTAMENTO;PROVINCIA;MUNICIPIO/TIOC;ÁREA;TOTAL;;;;;;;;;DISTRIBUCIÓN PORCENTUAL POR SEXO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;2001;;;2012;;;2024;;;2001;;;2012;;;2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;Total;Hombres;Mujeres;Total;Hombres;Mujeres;Total;Hombres;Mujeres;Total;Hombres;Mujeres;Total;Hombres;Mujeres;Total;Hombres;Mujeres;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;728;Provincia;Oruro;Ladislao Cabrera;;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;729;Provincia;Oruro;Ladislao Cabrera;;Rural;11.698;5.974;5.724;14.851;7.782;7.069;19.131;9.823;9.308;100,0;51,1;48,9;100,0;52,4;47,6;100,0;51,3;48,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;730;Municipio/TIOC;Oruro;Ladislao Cabrera;Salinas de Garci Mendoza (Autonomía Indígena Originario Campesina de Salinas);Salinas de Garci Mendoza (Autonomía Indígena Originario Campesina de Salinas);8.723;4.431;4.292;11.878;6.215;5.663;15.934;8.162;7.772;100,0;50,8;49,2;100,0;52,3;47,7;100,0;51,2;48,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;731;Municipio/TIOC;Oruro;Ladislao Cabrera;Salinas de Garci Mendoza (Autonomía Indígena Originario Campesina de Salinas);Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;732;Municipio/TIOC;Oruro;Ladislao Cabrera;Salinas de Garci Mendoza (Autonomía Indígena Originario Campesina de Salinas);Rural;8.723;4.431;4.292;11.878;6.215;5.663;15.934;8.162;7.772;100,0;50,8;49,2;100,0;52,3;47,7;100,0;51,2;48,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;733;Municipio/TIOC;Oruro;Ladislao Cabrera;Pampa Aullagas;Pampa Aullagas;2.975;1.543;1.432;2.973;1.567;1.406;3.197;1.661;1.536;100,0;51,9;48,1;100,0;52,7;47,3;100,0;52,0;48,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;734;Municipio/TIOC;Oruro;Ladislao Cabrera;Pampa Aullagas;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;735;Municipio/TIOC;Oruro;Ladislao Cabrera;Pampa Aullagas;Rural;2.975;1.543;1.432;2.973;1.567;1.406;3.197;1.661;1.536;100,0;51,9;48,1;100,0;52,7;47,3;100,0;52,0;48,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;736;Provincia;Oruro;Sabaya;;Sabaya;7.114;3.715;3.399;10.924;5.635;5.289;19.265;9.910;9.355;100,0;52,2;47,8;100,0;51,6;48,4;100,0;51,4;48,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;737;Provincia;Oruro;Sabaya;;Urbana;;;;;;;3.051;1.634;1.417;;;;;;;100,0;53,6;46,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;738;Provincia;Oruro;Sabaya;;Rural;7.114;3.715;3.399;10.924;5.635;5.289;16.214;8.276;7.938;100,0;52,2;47,8;100,0;51,6;48,4;100,0;51,0;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;739;Municipio/TIOC;Oruro;Sabaya;Sabaya;Sabaya;4.684;2.465;2.219;8.018;4.151;3.867;15.504;7.988;7.516;100,0;52,6;47,4;100,0;51,8;48,2;100,0;51,5;48,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;740;Municipio/TIOC;Oruro;Sabaya;Sabaya;Urbana;;;;;;;3.051;1.634;1.417;;;;;;;100,0;53,6;46,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;741;Municipio/TIOC;Oruro;Sabaya;Sabaya;Rural;4.684;2.465;2.219;8.018;4.151;3.867;12.453;6.354;6.099;100,0;52,6;47,4;100,0;51,8;48,2;100,0;51,0;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;742;Municipio/TIOC;Oruro;Sabaya;Coipasa;Coipasa;616;307;309;903;479;424;1.406;739;667;100,0;49,8;50,2;100,0;53,0;47,0;100,0;52,6;47,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;743;Municipio/TIOC;Oruro;Sabaya;Coipasa;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;744;Municipio/TIOC;Oruro;Sabaya;Coipasa;Rural;616;307;309;903;479;424;1.406;739;667;100,0;49,8;50,2;100,0;53,0;47,0;100,0;52,6;47,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;745;Municipio/TIOC;Oruro;Sabaya;Uru Chipaya (Nación Originaria Uru Chipaya);Uru Chipaya (Nación Originaria Uru Chipaya);1.814;943;871;2.003;1.005;998;2.355;1.183;1.172;100,0;52,0;48,0;100,0;50,2;49,8;100,0;50,2;49,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;746;Municipio/TIOC;Oruro;Sabaya;Uru Chipaya (Nación Originaria Uru Chipaya);Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;747;Municipio/TIOC;Oruro;Sabaya;Uru Chipaya (Nación Originaria Uru Chipaya);Rural;1.814;943;871;2.003;1.005;998;2.355;1.183;1.172;100,0;52,0;48,0;100,0;50,2;49,8;100,0;50,2;49,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;748;Provincia;Oruro;Saucarí;;Saucarí;7.763;3.854;3.909;10.149;5.191;4.958;12.202;6.236;5.966;100,0;49,6;50,4;100,0;51,1;48,9;100,0;51,1;48,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;749;Provincia;Oruro;Saucarí;;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;750;Provincia;Oruro;Saucarí;;Rural;7.763;3.854;3.909;10.149;5.191;4.958;12.202;6.236;5.966;100,0;49,6;50,4;100,0;51,1;48,9;100,0;51,1;48,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;751;Municipio/TIOC;Oruro;Saucarí;Toledo;Toledo;7.763;3.854;3.909;10.149;5.191;4.958;12.202;6.236;5.966;100,0;49,6;50,4;100,0;51,1;48,9;100,0;51,1;48,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;752;Municipio/TIOC;Oruro;Saucarí;Toledo;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;753;Municipio/TIOC;Oruro;Saucarí;Toledo;Rural;7.763;3.854;3.909;10.149;5.191;4.958;12.202;6.236;5.966;100,0;49,6;50,4;100,0;51,1;48,9;100,0;51,1;48,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;754;Provincia;Oruro;Tomás Barrón;;Tomás Barrón;5.424;2.701;2.723;5.267;2.668;2.599;5.335;2.762;2.573;100,0;49,8;50,2;100,0;50,7;49,3;100,0;51,8;48,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;755;Provincia;Oruro;Tomás Barrón;;Urbana;2.474;1.134;1.340;2.626;1.234;1.392;2.187;1.084;1.103;100,0;45,8;54,2;100,0;47,0;53,0;100,0;49,6;50,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;756;Provincia;Oruro;Tomás Barrón;;Rural;2.950;1.567;1.383;2.641;1.434;1.207;3.148;1.678;1.470;100,0;53,1;46,9;100,0;54,3;45,7;100,0;53,3;46,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;757;Municipio/TIOC;Oruro;Tomás Barrón;Eucaliptus;Eucaliptus;5.424;2.701;2.723;5.267;2.668;2.599;5.335;2.762;2.573;100,0;49,8;50,2;100,0;50,7;49,3;100,0;51,8;48,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;758;Municipio/TIOC;Oruro;Tomás Barrón;Eucaliptus;Urbana;2.474;1.134;1.340;2.626;1.234;1.392;2.187;1.084;1.103;100,0;45,8;54,2;100,0;47,0;53,0;100,0;49,6;50,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;759;Municipio/TIOC;Oruro;Tomás Barrón;Eucaliptus;Rural;2.950;1.567;1.383;2.641;1.434;1.207;3.148;1.678;1.470;100,0;53,1;46,9;100,0;54,3;45,7;100,0;53,3;46,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;760;Provincia;Oruro;Sur Carangas;;Sur Carangas;6.136;3.117;3.019;7.232;3.693;3.539;9.372;4.851;4.521;100,0;50,8;49,2;100,0;51,1;48,9;100,0;51,8;48,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;761;Provincia;Oruro;Sur Carangas;;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;762;Provincia;Oruro;Sur Carangas;;Rural;6.136;3.117;3.019;7.232;3.693;3.539;9.372;4.851;4.521;100,0;50,8;49,2;100,0;51,1;48,9;100,0;51,8;48,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;763;Municipio/TIOC;Oruro;Sur Carangas;Andamarca;Andamarca;4.588;2.301;2.287;5.216;2.646;2.570;6.311;3.282;3.029;100,0;50,2;49,8;100,0;50,7;49,3;100,0;52,0;48,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;764;Municipio/TIOC;Oruro;Sur Carangas;Andamarca;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;765;Municipio/TIOC;Oruro;Sur Carangas;Andamarca;Rural;4.588;2.301;2.287;5.216;2.646;2.570;6.311;3.282;3.029;100,0;50,2;49,8;100,0;50,7;49,3;100,0;52,0;48,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;766;Municipio/TIOC;Oruro;Sur Carangas;Belén de Andamarca;Belén de Andamarca;1.548;816;732;2.016;1.047;969;3.061;1.569;1.492;100,0;52,7;47,3;100,0;51,9;48,1;100,0;51,3;48,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;767;Municipio/TIOC;Oruro;Sur Carangas;Belén de Andamarca;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;768;Municipio/TIOC;Oruro;Sur Carangas;Belén de Andamarca;Rural;1.548;816;732;2.016;1.047;969;3.061;1.569;1.492;100,0;52,7;47,3;100,0;51,9;48,1;100,0;51,3;48,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;769;Provincia;Oruro;San Pedro de Totora;;San Pedro de Totora;4.941;2.556;2.385;5.531;2.848;2.683;6.637;3.502;3.135;100,0;51,7;48,3;100,0;51,5;48,5;100,0;52,8;47,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;770;Provincia;Oruro;San Pedro de Totora;;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;771;Provincia;Oruro;San Pedro de Totora;;Rural;4.941;2.556;2.385;5.531;2.848;2.683;6.637;3.502;3.135;100,0;51,7;48,3;100,0;51,5;48,5;100,0;52,8;47,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;772;Municipio/TIOC;Oruro;San Pedro de Totora;Totora;Totora;4.941;2.556;2.385;5.531;2.848;2.683;6.637;3.502;3.135;100,0;51,7;48,3;100,0;51,5;48,5;100,0;52,8;47,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;773;Municipio/TIOC;Oruro;San Pedro de Totora;Totora;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;774;Municipio/TIOC;Oruro;San Pedro de Totora;Totora;Rural;4.941;2.556;2.385;5.531;2.848;2.683;6.637;3.502;3.135;100,0;51,7;48,3;100,0;51,5;48,5;100,0;52,8;47,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;775;Provincia;Oruro;Sebastián Pagador;;Sebastián Pagador;10.221;5.558;4.663;13.283;7.199;6.084;13.502;7.249;6.253;100,0;54,4;45,6;100,0;54,2;45,8;100,0;53,7;46,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;776;Provincia;Oruro;Sebastián Pagador;;Urbana;2.999;1.481;1.518;4.401;2.227;2.174;4.307;2.098;2.209;100,0;49,4;50,6;100,0;50,6;49,4;100,0;48,7;51,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;777;Provincia;Oruro;Sebastián Pagador;;Rural;7.222;4.077;3.145;8.882;4.972;3.910;9.195;5.151;4.044;100,0;56,5;43,5;100,0;56,0;44,0;100,0;56,0;44,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;778;Municipio/TIOC;Oruro;Sebastián Pagador;Santiago de Huari;Santiago de Huari;10.221;5.558;4.663;13.283;7.199;6.084;13.502;7.249;6.253;100,0;54,4;45,6;100,0;54,2;45,8;100,0;53,7;46,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;779;Municipio/TIOC;Oruro;Sebastián Pagador;Santiago de Huari;Urbana;2.999;1.481;1.518;4.401;2.227;2.174;4.307;2.098;2.209;100,0;49,4;50,6;100,0;50,6;49,4;100,0;48,7;51,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;780;Municipio/TIOC;Oruro;Sebastián Pagador;Santiago de Huari;Rural;7.222;4.077;3.145;8.882;4.972;3.910;9.195;5.151;4.044;100,0;56,5;43,5;100,0;56,0;44,0;100,0;56,0;44,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;781;Provincia;Oruro;Mejillones;;Mejillones;1.130;588;542;2.076;1.072;1.004;3.531;1.798;1.733;100,0;52,0;48,0;100,0;51,6;48,4;100,0;50,9;49,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;782;Provincia;Oruro;Mejillones;;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;783;Provincia;Oruro;Mejillones;;Rural;1.130;588;542;2.076;1.072;1.004;3.531;1.798;1.733;100,0;52,0;48,0;100,0;51,6;48,4;100,0;50,9;49,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;784;Municipio/TIOC;Oruro;Mejillones;La Rivera;La Rivera;390;209;181;509;254;255;1.262;616;646;100,0;53,6;46,4;100,0;49,9;50,1;100,0;48,8;51,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;785;Municipio/TIOC;Oruro;Mejillones;La Rivera;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;786;Municipio/TIOC;Oruro;Mejillones;La Rivera;Rural;390;209;181;509;254;255;1.262;616;646;100,0;53,6;46,4;100,0;49,9;50,1;100,0;48,8;51,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;787;Municipio/TIOC;Oruro;Mejillones;Todos Santos;Todos Santos;387;202;185;727;401;326;1.140;607;533;100,0;52,2;47,8;100,0;55,2;44,8;100,0;53,2;46,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;788;Municipio/TIOC;Oruro;Mejillones;Todos Santos;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;789;Municipio/TIOC;Oruro;Mejillones;Todos Santos;Rural;387;202;185;727;401;326;1.140;607;533;100,0;52,2;47,8;100,0;55,2;44,8;100,0;53,2;46,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;790;Municipio/TIOC;Oruro;Mejillones;Carangas;Carangas;353;177;176;840;417;423;1.129;575;554;100,0;50,1;49,9;100,0;49,6;50,4;100,0;50,9;49,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;791;Municipio/TIOC;Oruro;Mejillones;Carangas;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;792;Municipio/TIOC;Oruro;Mejillones;Carangas;Rural;353;177;176;840;417;423;1.129;575;554;100,0;50,1;49,9;100,0;49,6;50,4;100,0;50,9;49,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;793;Provincia;Oruro;Nor Carangas;;Nor Carangas;5.790;3.052;2.738;5.502;2.948;2.554;5.996;3.188;2.808;100,0;52,7;47,3;100,0;53,6;46,4;100,0;53,2;46,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;794;Provincia;Oruro;Nor Carangas;;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;795;Provincia;Oruro;Nor Carangas;;Rural;5.790;3.052;2.738;5.502;2.948;2.554;5.996;3.188;2.808;100,0;52,7;47,3;100,0;53,6;46,4;100,0;53,2;46,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;796;Municipio/TIOC;Oruro;Nor Carangas;Santiago de Huayllamarca;Santiago de Huayllamarca;5.790;3.052;2.738;5.502;2.948;2.554;5.996;3.188;2.808;100,0;52,7;47,3;100,0;53,6;46,4;100,0;53,2;46,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;797;Municipio/TIOC;Oruro;Nor Carangas;Santiago de Huayllamarca;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;798;Municipio/TIOC;Oruro;Nor Carangas;Santiago de Huayllamarca;Rural;5.790;3.052;2.738;5.502;2.948;2.554;5.996;3.188;2.808;100,0;52,7;47,3;100,0;53,6;46,4;100,0;53,2;46,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;799;Departamento;Potosí;;;Potosí;709.013;345.550;363.463;828.517;411.019;417.498;861.292;433.507;427.785;100,0;48,7;51,3;100,0;49,6;50,4;100,0;50,3;49,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;800;Departamento;Potosí;;;Urbana;239.083;114.372;124.711;336.412;160.644;175.768;380.808;181.746;199.062;100,0;47,8;52,2;100,0;47,8;52,2;100,0;47,7;52,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;801;Departamento;Potosí;;;Rural;469.930;231.178;238.752;492.105;250.375;241.730;480.484;251.761;228.723;100,0;49,2;50,8;100,0;50,9;49,1;100,0;52,4;47,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;802;Provincia;Potosí;Tomás Frías;;Tomás Frías;176.922;85.910;91.012;230.240;112.192;118.048;263.018;128.883;134.135;100,0;48,6;51,4;100,0;48,7;51,3;100,0;49,0;51,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;803;Provincia;Potosí;Tomás Frías;;Urbana;132.966;63.904;69.062;176.022;83.775;92.247;198.397;94.105;104.292;100,0;48,1;51,9;100,0;47,6;52,4;100,0;47,4;52,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;804;Provincia;Potosí;Tomás Frías;;Rural;43.956;22.006;21.950;54.218;28.417;25.801;64.621;34.778;29.843;100,0;50,1;49,9;100,0;52,4;47,6;100,0;53,8;46,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;805;Municipio/TIOC;Potosí;Tomás Frías;Potosí;Potosí;145.057;69.913;75.144;191.302;91.657;99.645;218.702;104.539;114.163;100,0;48,2;51,8;100,0;47,9;52,1;100,0;47,8;52,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;806;Municipio/TIOC;Potosí;Tomás Frías;Potosí;Urbana;132.966;63.904;69.062;176.022;83.775;92.247;198.397;94.105;104.292;100,0;48,1;51,9;100,0;47,6;52,4;100,0;47,4;52,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;807;Municipio/TIOC;Potosí;Tomás Frías;Potosí;Rural;12.091;6.009;6.082;15.280;7.882;7.398;20.305;10.434;9.871;100,0;49,7;50,3;100,0;51,6;48,4;100,0;51,4;48,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;808;Municipio/TIOC;Potosí;Tomás Frías;Tinguipaya;Tinguipaya;21.794;10.835;10.959;27.200;14.343;12.857;28.942;16.216;12.726;100,0;49,7;50,3;100,0;52,7;47,3;100,0;56,0;44,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;809;Municipio/TIOC;Potosí;Tomás Frías;Tinguipaya;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;810;Municipio/TIOC;Potosí;Tomás Frías;Tinguipaya;Rural;21.794;10.835;10.959;27.200;14.343;12.857;28.942;16.216;12.726;100,0;49,7;50,3;100,0;52,7;47,3;100,0;56,0;44,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;811;Municipio/TIOC;Potosí;Tomás Frías;Yocalla;Yocalla;8.046;4.035;4.011;8.979;4.619;4.360;12.253;6.276;5.977;100,0;50,1;49,9;100,0;51,4;48,6;100,0;51,2;48,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
